start,end,value,type,sample_idx
440.0,450.0,30/06/2026,DATE_OF_BIRTH,4405
10.0,29.0,2006-01-02T00:00:00,DATE_OF_BIRTH,24514
54.0,62.0,L0771777,CREDIT_CARD_NUMBER,24514
317.0,326.0,407478304,CREDIT_CARD_NUMBER,24514
275.0,292.0,12th January 2002,DATE_OF_BIRTH,24514
99.0,118.0,1994hiraiwa@aol.com,EMAIL_ADDRESS,279
120.0,143.0,mhoulaih@protonmail.com,EMAIL_ADDRESS,279
145.0,164.0,nëntrimku@gmail.com,EMAIL_ADDRESS,279
99.0,110.0,1994hiraiwa,USERNAME,279
180.0,191.0,1994hiraiwa,USERNAME,279
193.0,205.0,mhoulaih1967,USERNAME,279
207.0,224.0,gulfidan.scarca35,USERNAME,279
249.0,259.0,LxIJww%P0h,PASSWORD,279
261.0,264.0,L1f,PASSWORD,279
267.0,279.0,"1HI?KstD""<td",PASSWORD,279
163.0,174.0,HAC@aol.com,EMAIL_ADDRESS,2201
180.0,192.0,034.847.6320,PHONE_NUMBER,2201
198.0,207.0,CV49210JA,CREDIT_CARD_NUMBER,2201
238.0,252.0,+7-90.058.9534,PHONE_NUMBER,2201
266.0,269.0,266,LOCATION,2201
275.0,290.0,Black Moss Road,STREET_ADDRESS,2201
296.0,306.0,Altrincham,LOCATION,2201
436.0,440.0,Tt^5,PERSON_NAME,6128
395.0,405.0,12/10/2015,DATE_OF_BIRTH,21841
346.0,357.0,{q7->7AvyXN,CREDIT_CARD_NUMBER,21841
74.0,78.0,Mrs.,PERSON_NAME,6880
79.0,83.0,Mrs.,PERSON_NAME,6880
303.0,313.0,19/06/2004,DATE_OF_BIRTH,6880
74.0,76.0,Mr,PERSON_NAME,6880
79.0,81.0,Mr,PERSON_NAME,6880
357.0,359.0,Mr,PERSON_NAME,6880
185.0,194.0,385547401,US_SOCIAL_SECURITY_NUMBER,28080
425.0,434.0,370823072,US_SOCIAL_SECURITY_NUMBER,28080
388.0,402.0,"June 2nd, 1967",DATE_OF_BIRTH,28080
152.0,162.0,06/04/2001,DATE_OF_BIRTH,28080
28.0,39.0,777-20-6681,PHONE_NUMBER,20800
61.0,73.0,254127784533,US_SOCIAL_SECURITY_NUMBER,20800
226.0,237.0,148 35 3861,PHONE_NUMBER,20800
259.0,272.0,5347095633623,US_SOCIAL_SECURITY_NUMBER,20800
431.0,447.0,756.0012.9177.72,PHONE_NUMBER,20800
199.0,208.0,VOZ614232,PERSON_NAME,20353
40.0,42.0,55,STREET_ADDRESS,12543
68.0,89.0,John Hibbard Crescent,STREET_ADDRESS,12543
113.0,122.0,Sheffield,LOCATION,12543
147.0,150.0,ENG,LOCATION,12543
178.0,185.0,S13 9UW,POSTCODE,12543
222.0,232.0,Palace 500,STREET_ADDRESS,12543
262.0,276.0,252.41.117.196,IP_ADDRESS,12543
393.0,398.0,20:51,DATE_OF_BIRTH,12543
358.0,369.0,devillers46,PERSON_NAME,4341
377.0,386.0,V68042821,US_SOCIAL_SECURITY_NUMBER,4341
420.0,427.0,3:10 AM,DATE_OF_BIRTH,4341
429.0,433.0,DT11,DATE_OF_BIRTH,4341
51.0,61.0,gcxzqe0278,PERSON_NAME,26679
160.0,171.0,December/02,DATE_OF_BIRTH,26679
196.0,223.0,uugdvprxunkokl368@gmail.com,EMAIL_ADDRESS,26679
336.0,351.0,+1-229-275.8309,PHONE_NUMBER,26679
259.0,267.0,K0519587,CREDIT_CARD_NUMBER,26679
295.0,304.0,926427294,US_SOCIAL_SECURITY_NUMBER,26679
31.0,40.0,092560943,US_SOCIAL_SECURITY_NUMBER,19573
64.0,77.0,B203851499389,DRIVERLICENSE,19573
285.0,301.0,V@protonmail.com,EMAIL_ADDRESS,28211
331.0,342.0,666-54-2785,US_SOCIAL_SECURITY_NUMBER,28211
364.0,376.0,261392366261,CREDIT_CARD_NUMBER,28211
400.0,412.0,O33OU4950929,DRIVER_LICENSE,28211
424.0,434.0,Vaikunthan,PERSON_NAME,28211
267.0,272.0,1990V,USERNAME,28211
451.0,454.0,25P,USERNAME,28211
186.0,204.0,"956, United States",LOCATION,28211
211.0,222.0,November/73,DATE_OF_BIRTH,28211
7.0,20.0,Camí de Pinet,STREET_ADDRESS,26169
52.0,56.0,Baix,LOCATION,26169
87.0,107.0,Comunidad Valenciana,LOCATION,26169
144.0,149.0,46758,POSTAL_CODE,26169
336.0,346.0,24/03/1961,DATE_OF_BIRTH,26169
442.0,451.0,672954703,US_SOCIAL_SECURITY_NUMBER,26169
261.0,280.0,1934-08-03T00:00:00,DATE_OF_BIRTH,16581
306.0,317.0,48562423464,CREDIT_CARD_NUMBER,16581
338.0,351.0,United States,LOCATION,16581
373.0,376.0,285,STREET_ADDRESS,16581
396.0,409.0,Frebis Avenue,STREET_ADDRESS,16581
427.0,450.0,Columbus Vassor Village,LOCATION,16581
7.0,17.0,01/09/2023,DATE_OF_BIRTH,4688
248.0,258.0,01/09/2023,DATE_OF_BIRTH,4688
47.0,65.0,BOGOS 309259 9 304,CREDIT_CARD_NUMBER,4688
102.0,109.0,Alirami,PERSON_NAME,4688
211.0,221.0,01/09/2022,DATE_OF_BIRTH,4688
248.0,258.0,01/09/2022,DATE_OF_BIRTH,4688
288.0,306.0,ALIRA.812318.9.840,CREDIT_CARD_NUMBER,4688
343.0,346.0,Riv,PERSON_NAME,4688
0.0,11.0,43.057.4835,PHONE_NUMBER,14127
29.0,38.0,SY35673KR,CREDIT_CARD_NUMBER,14127
56.0,75.0,ISÉE9-606166-IA-027,CREDIT_CARD_NUMBER,14127
93.0,108.0,+32.75 271.3408,PHONE_NUMBER,14127
126.0,139.0,180.69.157.61,LOCATION,14127
245.0,255.0,4050611901,US_SOCIAL_SECURITY_NUMBER,14127
336.0,347.0,089-3945989,PHONE_NUMBER,14127
134.0,143.0,226981873,US_SOCIAL_SECURITY_NUMBER,3378
189.0,202.0,+6195690 9911,PHONE_NUMBER,3378
264.0,273.0,625555064,US_SOCIAL_SECURITY_NUMBER,3378
318.0,332.0,+4.06 320.3967,PHONE_NUMBER,3378
63.0,73.0,10/05/2041,DATE_OF_BIRTH,3378
96.0,116.0,Archduchess Feminine,PERSON_NAME,3378
154.0,174.0,somruthai.charypar30,PERSON_NAME,3378
242.0,246.0,Mr F,PERSON_NAME,3378
41.0,90.0,"619 Street, 100th Street, Hornick, IA, 51026-8542",STREET_ADDRESS,25183
155.0,168.0,131.6.189.150,LOCATION,25183
200.0,208.0,01:27:53,DATE_OF_BIRTH,25183
485.0,492.0,1:47 AM,DATE_OF_BIRTH,25183
456.0,458.0,KY,LOCATION,25183
29.0,66.0,"103, Filkins Road, Lechlade, ENG, GL7",STREET_ADDRESS,14608
308.0,317.0,Your Name,PERSON_NAME,14608
111.0,113.0,16,DATE_OF_BIRTH,17914
190.0,198.0,21:46:29,DATE_OF_BIRTH,17914
268.0,275.0,2:49 AM,DATE_OF_BIRTH,17914
74.0,82.0,DT11 8LN,POSTAL_CODE,1092
300.0,314.0,United Kingdom,LOCATION,1092
340.0,358.0,27th February 2058,DATE_OF_BIRTH,1092
351.0,360.0,HQ42675VN,PERSON_NAME,430
17.0,29.0,385.004.4336,PHONE_NUMBER,9811
196.0,206.0,3774850693,PHONE_NUMBER,9811
360.0,372.0,645 816 3961,PHONE_NUMBER,9811
226.0,240.0,+9.00 703-7503,PHONE_NUMBER,5621
470.0,486.0,+824-22.779 6718,PHONE_NUMBER,5621
13.0,22.0,713654283,CREDIT_CARD_NUMBER,20758
111.0,115.0,Agil,PERSON_NAME,20758
188.0,207.0,1995-03-17T00:00:00,DATE_OF_BIRTH,26079
220.0,228.0,eljarieh,PERSON_NAME,26079
238.0,254.0,72FE@outlook.com,EMAIL_ADDRESS,26079
281.0,292.0,074-68-3930,US_SOCIAL_SECURITY_NUMBER,26079
313.0,326.0,S058538135785,DRIVER_LICENSE,26079
341.0,344.0,95.,LOCATION,26079
288.0,307.0,VEER9 412232 VA 453,DRIVER_LICENSE_NUMBER,13094
391.0,392.0,J,PERSON_NAME,13094
148.0,156.0,Governor,PERSON_NAME,5405
265.0,273.0,Mödinger,PERSON_NAME,5405
353.0,367.0,26th July 1969,DATE_OF_BIRTH,5405
64.0,89.0,ebrima.pitfield@yahoo.com,EMAIL_ADDRESS,7579
117.0,132.0,EbrPit13E992WTF,US_SOCIAL_SECURITY_NUMBER,7579
192.0,222.0,14mia.bader-lisser@outlook.com,EMAIL_ADDRESS,7579
250.0,262.0,108030351723,US_SOCIAL_SECURITY_NUMBER,7579
319.0,335.0,HSR@tutanota.com,EMAIL_ADDRESS,7579
363.0,375.0,227-148-6661,PHONE_NUMBER,7579
174.0,183.0,464482683,PHONE_NUMBER,9226
46.0,55.0,929683748,IDCard,14985
166.0,176.0,7494251353,IDCard,14985
89.0,95.0,Nawell,PERSON_NAME,14985
210.0,214.0,Irís,PERSON_NAME,14985
352.0,367.0,"July 30th, 2028",DATE_OF_BIRTH,14985
325.0,327.0,US,LOCATION,14985
114.0,133.0,1939-09-11T00:00:00,DATE_OF_BIRTH,16178
417.0,427.0,06/05/1985,DATE_OF_BIRTH,16178
193.0,203.0,03/11/1959,DATE_OF_BIRTH,13756
216.0,248.0,maria-luiza.riquelme98@gmail.com,EMAIL_ADDRESS,13756
272.0,291.0,MARIA-561039-ME-687,DRIVER_LICENSE,13756
307.0,316.0,267145913,PASSPORT_NUMBER,13756
334.0,347.0,219.87.23.212,LOCATION,13756
364.0,372.0,Riquelme,LAST_NAME,13756
422.0,431.0,1954-08-2,DATE_OF_BIRTH,13756
294.0,298.0,7/10,DATE_OF_BIRTH,13613
343.0,346.0,70%,DATE_OF_BIRTH,13613
370.0,379.0,KT39458LI,PERSON_NAME,9971
395.0,406.0,08581 01280,PHONE_NUMBER,9971
85.0,88.0,SAF,PERSON_NAME,26419
109.0,116.0,RQS799I,DRIVER_LICENSE,26419
128.0,143.0,+55 81-362-1828,PHONE_NUMBER,26419
158.0,171.0,148.31.186.28,IP_ADDRESS,26419
294.0,303.0,249635422,PERSON_NAME,26419
324.0,337.0,I507955624969,DRIVER_LICENSE,26419
349.0,365.0,+442 64-420 5508,PHONE_NUMBER,26419
380.0,409.0,e9d2:5375:717f:3276:842c:22ff,IP_ADDRESS,26419
152.0,157.0,95018,STREET_ADDRESS,22791
457.0,464.0,Gianola,PERSON_NAME,7375
11.0,23.0,886 552 1826,PHONE_NUMBER,2958
37.0,39.0,CA,LOCATION,17836
71.0,76.0,94043,STREET_ADDRESS,17836
180.0,188.0,Forouzan,PERSON_NAME,17836
223.0,229.0,Namiye,PERSON_NAME,17836
262.0,267.0,Rugel,PERSON_NAME,17836
137.0,149.0,280.409.8930,PHONE_NUMBER,6892
151.0,166.0,UMMA90510329882,US_SOCIAL_SECURITY_NUMBER,6892
172.0,181.0,657065740,US_SOCIAL_SECURITY_NUMBER,6892
279.0,283.0,Umma,PERSON_NAME,6892
440.0,458.0,4633:5627:56ca:a13,LOCATION,6892
279.0,292.0,Great Britain,LOCATION,7514
422.0,448.0,Duke Nouadjeu Doppelreiter,PERSON_NAME,12220
232.0,242.0,07/10/1955,DATE_OF_BIRTH,15759
293.0,319.0,rakparmak1955@tutanota.com,EMAIL_ADDRESS,15759
93.0,105.0,Dr. El-Haber,PERSON_NAME,22046
108.0,119.0,Dr. Lukacek,PERSON_NAME,22046
122.0,133.0,Dr. Celetti,PERSON_NAME,22046
136.0,146.0,Dr. Popaja,PERSON_NAME,22046
149.0,158.0,Dr. Vican,PERSON_NAME,22046
174.0,180.0,Newton,LOCATION,22046
198.0,215.0,Màrcia Anja-Maria,PERSON_NAME,24137
241.0,250.0,821887638,PHONE_NUMBER,24137
259.0,268.0,457051860,PHONE_NUMBER,24137
277.0,315.0,db97:7801:8d9f:da81:a92c:17f:8ce9:1894,CREDIT_CARD_NUMBER,24137
324.0,332.0,10:23 PM,DATE_OF_BIRTH,24137
357.0,371.0,15th June 1978,DATE_OF_BIRTH,24137
12.0,17.0,Smith,PERSON_NAME,19451
54.0,56.0,FR,LOCATION,19451
103.0,121.0,115 Rue des Foorges,STREET_ADDRESS,19451
145.0,169.0,La Chapelle-Saint-Mesmin,LOCATION,19451
194.0,213.0,Centre-Val de Loire,LOCATION,19451
241.0,246.0,45380,ZIP_Code,19451
282.0,290.0,John Doe,PERSON_NAME,19451
317.0,327.0,11/20/2021,DATE_OF_BIRTH,19451
399.0,402.0,291,STREET_ADDRESS,19451
426.0,446.0,New York East Harlem,LOCATION,19451
170.0,176.0,Hatida,PERSON_NAME,22307
88.0,94.0,1:22am,DATE_OF_BIRTH,22307
351.0,356.0,12:17,DATE_OF_BIRTH,22307
446.0,459.0,"[32.7, -97.2]",LOCATION,22307
287.0,306.0,elena-bianca.palman,PERSON_NAME,16221
26.0,44.0,JESUI-612202-9-461,PERSON_NAME,2904
47.0,56.0,465633225,PHONE_NUMBER,2904
136.0,154.0,SARUG.305294.9.404,PERSON_NAME,2904
157.0,166.0,812634477,PHONE_NUMBER,2904
236.0,255.0,GUOPI 458031 GJ 057,PERSON_NAME,2904
258.0,267.0,530639080,PHONE_NUMBER,2904
337.0,355.0,GJULI.907217.9.949,PERSON_NAME,2904
358.0,365.0,7538217,PHONE_NUMBER,2904
34.0,45.0,bjyohp09763,PERSON_NAME,16007
58.0,73.0,NewPassword123!,CREDIT_CARD_NUMBER,16007
152.0,169.0,00595 82.137-9465,PHONE_NUMBER,16007
324.0,331.0,June/01,DATE_OF_BIRTH,16007
315.0,317.0,GA,LOCATION,16007
115.0,124.0,MV77803RJ,PERSON_NAME,10018
139.0,158.0,torbjørn.jebnouni20,PERSON_NAME,10018
181.0,196.0,TORBJ3061789054,DRIVER_LICENSE,10018
245.0,254.0,GX79641CZ,PERSON_NAME,10018
269.0,283.0,96sidallapalma,PERSON_NAME,10018
306.0,324.0,SILVI-704235-9-681,DRIVER_LICENSE,10018
205.0,225.0,guy-michel.balkausky,PERSON_NAME,15516
229.0,238.0,649222469,US_SOCIAL_SECURITY_NUMBER,15516
242.0,251.0,906758711,US_SOCIAL_SECURITY_NUMBER,15516
255.0,264.0,251979385,US_SOCIAL_SECURITY_NUMBER,15516
268.0,284.0,010-728 898 8584,PHONE_NUMBER,15516
288.0,291.0,41.,LOCATION,15516
76.0,86.0,29/07/1965,DATE_OF_BIRTH,538
97.0,110.0,Great Britain,LOCATION,538
64.0,81.0,"Khatibi, Fradsham",PERSON_NAME,26778
96.0,103.0,khatibi,USERNAME,26778
142.0,153.0,67931026522,US_SOCIAL_SECURITY_NUMBER,26778
160.0,169.0,273156645,US_SOCIAL_SECURITY_NUMBER,26778
253.0,267.0,00 34.05 48-82,PHONE_NUMBER,26778
299.0,318.0,1939-03-19T00:00:00,DATE_OF_BIRTH,24277
320.0,334.0,+1-02.599-3000,PHONE_NUMBER,24277
437.0,478.0,Quality Asurrance Committee Great Britain,LOCATION,5711
479.0,483.0,LS14,LOCATION,5711
58.0,68.0,2443212944,PHONE_NUMBER,8310
71.0,80.0,Küçükkaya,LOCATION,8310
166.0,178.0,199-727-8369,PHONE_NUMBER,8310
181.0,188.0,Puister,LOCATION,8310
265.0,277.0,668.645.2244,PHONE_NUMBER,8310
280.0,296.0,"Faghih, Mikovcic",PERSON_NAME,8310
58.0,67.0,290414633,US_SOCIAL_SECURITY_NUMBER,26946
306.0,318.0,E81PQ5158642,PERSON_NAME,26946
468.0,475.0,E86RN42,PERSON_NAME,26946
53.0,62.0,Jayashree,PERSON_NAME,2266
74.0,93.0,1987-05-24T00:00:00,DATE_OF_BIRTH,2266
115.0,120.0,D=5Sf,PASSWORD,2266
10.0,15.0,Gohar,PERSON_NAME,3383
38.0,51.0,089-2656 4392,PHONE_NUMBER,3383
73.0,77.0,Kara,PERSON_NAME,3383
276.0,280.0,Kara,PERSON_NAME,3383
100.0,117.0,01654.94 972.3329,PHONE_NUMBER,3383
139.0,145.0,Harbin,PERSON_NAME,3383
168.0,183.0,+0 870-796 3631,PHONE_NUMBER,3383
205.0,215.0,Albino Tya,PERSON_NAME,3383
238.0,253.0,+61 95-616.7783,PHONE_NUMBER,3383
102.0,114.0,605-044-0665,US_SOCIAL_SECURITY_NUMBER,1457
138.0,157.0,LOES9 354264 LN 988,DRIVER_LICENSE,1457
173.0,182.0,039864291,PASSPORT_NUMBER,1457
200.0,213.0,200.92.208.63,IP_ADDRESS,1457
229.0,238.0,!6;~;8Y=q,PASSWORD,1457
255.0,271.0,van de Woestijne,LAST_NAME,1457
286.0,291.0,Mezil,SURNAME,1457
342.0,352.0,1998-08-27,DATE_OF_BIRTH,1457
32.0,71.0,abb0:fda8:f47b:c0ea:1644:495e:14ab:b4b4,PHONE_NUMBER,3482
391.0,402.0,[Your Name],PERSON_NAME,3482
162.0,167.0,Billy,PERSON_NAME,17333
0.0,8.0,88392926,PERSON_NAME,9687
161.0,176.0,+84.34-865.4681,PHONE_NUMBER,9687
315.0,328.0,+8175910-6594,PHONE_NUMBER,9687
76.0,86.0,13 o'clock,DATE_OF_BIRTH,27859
90.0,100.0,13/05/2053,DATE_OF_BIRTH,27859
287.0,297.0,06/11/1939,DATE_OF_BIRTH,27859
328.0,339.0,863-83-2554,US_SOCIAL_SECURITY_NUMBER,27859
336.0,351.0,16th March 1935,DATE_OF_BIRTH,14926
383.0,392.0,318178313,US_SOCIAL_SECURITY_NUMBER,14926
307.0,312.0,Zgjim,PERSON_NAME,14926
19.0,30.0,Cass Strreet,STREET_ADDRESS,18326
48.0,67.0,2028-01-05T00:00:00,DATE_OF_BIRTH,18326
120.0,130.0,2624346824,CREDIT_CARD_NUMBER,18326
143.0,152.0,237185359,CREDIT_CARD_NUMBER,18326
166.0,179.0,081.7429-6103,PHONE_NUMBER,18326
192.0,208.0,85amevi.barberio,USERNAME,18326
218.0,238.0,AAB67@protonmail.com,EMAIL_ADDRESS,18326
248.0,256.0,Mayoress,PERSON_NAME,18326
286.0,304.0,Consett Blanchland,LOCATION,2406
333.0,336.0,ENG,LOCATION,2406
323.0,332.0,04khaoula,PERSON_NAME,18510
402.0,418.0,srinivasan.kespy,PERSON_NAME,18510
433.0,438.0,00:08,DATE_OF_BIRTH,18510
126.0,130.0,VeSa,PERSON_NAME,10826
170.0,177.0,Roberto,PERSON_NAME,10826
45.0,49.0,DE24,POSTCODE,10826
374.0,387.0,Great Britain,LOCATION,10826
123.0,132.0,349518823,US_SOCIAL_SECURITY_NUMBER,12357
151.0,156.0,"5L""Ed",PASSWORD,12357
324.0,333.0,332785580,US_SOCIAL_SECURITY_NUMBER,12357
101.0,104.0,SVJ,PERSON_NAME,12357
288.0,305.0,iaojbyhnxvhuo7497,US_SOCIAL_SECURITY_NUMBER,12357
310.0,322.0,lorimerico88,PERSON_NAME,7228
345.0,361.0,HAIG9710097HL496,DRIVER_LICENSE,7228
48.0,63.0,"June 21st, 2045",DATE_OF_BIRTH,7536
392.0,403.0,[Your Name],PERSON_NAME,7536
404.0,419.0,[Your Position],PERSON_NAME,7536
420.0,434.0,[Company Name],STREET_ADDRESS,7536
34.0,36.0,GB,LOCATION,7536
19.0,29.0,26/05/1942,DATE_OF_BIRTH,10004
49.0,59.0,soukeina26,PERSON_NAME,10004
87.0,106.0,ENJI9-455262-ES-904,CREDIT_CARD_NUMBER,10004
127.0,141.0,+43 51163 0501,PHONE_NUMBER,10004
367.0,377.0,olekdokmic,PERSON_NAME,8085
476.0,486.0,jtziimo354,PERSON_NAME,8085
61.0,68.0,Kochert,PERSON_NAME,10128
47.0,61.0,181.212.24.216,STREET_ADDRESS,13630
173.0,181.0,March/31,DATE_OF_BIRTH,13630
40.0,43.0,442,STREET_ADDRESS,10297
85.0,96.0,Chapel Lane,STREET_ADDRESS,10297
136.0,163.0,Bury Saint Edmunds Brockley,LOCATION,10297
204.0,207.0,ENG,LOCATION,10297
251.0,255.0,IP29,POSTCODE,10297
308.0,314.0,PB 384,STREET_ADDRESS,10297
437.0,447.0,0927796612,PHONE_NUMBER,10297
81.0,86.0,13:58,DATE_OF_BIRTH,24361
11.0,21.0,2317351615,PHONE_NUMBER,3916
39.0,45.0,h3V./P,PASSWORD,3916
335.0,346.0,[Your Name],PERSON_NAME,3916
347.0,362.0,[Your Position],PERSON_NAME,3916
304.0,317.0,Great Britain,LOCATION,3916
16.0,23.0,Lalaoui,PERSON_NAME,22454
100.0,119.0,2019-06-08T00:00:00,DATE_OF_BIRTH,22454
194.0,208.0,County Road 31,LOCATION,22454
230.0,246.0,28yakima.intorre,PERSON_NAME,8867
253.0,263.0,11/11/2016,DATE_OF_BIRTH,8867
273.0,287.0,United Kingdom,LOCATION,8867
23.0,62.0,ca13:640b:dac8:a1f8:bf47:87f1:ee01:21f4,STREET_ADDRESS,8867
103.0,118.0,O6 FRA 77GH3655,CREDIT_CARD_NUMBER,16092
177.0,184.0,Sherona,PERSON_NAME,16092
163.0,180.0,South 91st Avenue,STREET_ADDRESS,26767
198.0,204.0,Laveen,LOCATION,26767
223.0,225.0,AZ,LOCATION,26767
247.0,257.0,85339-9284,POSTCODE,26767
401.0,422.0,East Smith Ferry Road,STREET_ADDRESS,26767
440.0,448.0,Muskogee,LOCATION,26767
467.0,469.0,OK,LOCATION,26767
491.0,496.0,74403,POSTCODE,26767
74.0,84.0,takala1953,PERSON_NAME,26767
313.0,333.0,ubopqrgitfyfvyv35302,PERSON_NAME,26767
0.0,17.0,10th January 1988,DATE_OF_BIRTH,24171
21.0,40.0,KT9250@tutanota.com,EMAIL_ADDRESS,24171
43.0,56.0,TR1532GDR5P1O,CREDIT_CARD_NUMBER,24171
59.0,75.0,0030 94-682-9634,PHONE_NUMBER,24171
78.0,93.0,158.158.214.235,LOCATION,24171
96.0,108.0,Corina-Elena,PERSON_NAME,24171
140.0,157.0,"January 4th, 2030",DATE_OF_BIRTH,24171
222.0,235.0,14manivjudith,PERSON_NAME,27129
31.0,39.0,Z1988404,PERSON_NAME,75528
61.0,71.0,24/09/1950,DATE_OF_BIRTH,75528
80.0,82.0,CH,LOCATION,75528
94.0,142.0,"658, Route du Jorat, Troistorrents, Wallis, 1875",STREET_ADDRESS,75528
157.0,195.0,8a3d:675d:9a99:d22a:73f4:634:b9af:338e,LOCATION,75528
234.0,253.0,info@ecolegeneve.ch,EMAIL_ADDRESS,75662
315.0,345.0,École Internationale de Genève,ORGANIZATION,75662
244.0,250.0,Geneva,LOCATION,75662
339.0,345.0,Geneva,LOCATION,75662
82.0,105.0,Frère Shabbir Kitaw,PERSON_NAME,87082
133.0,141.0,La Sagne,LOCATION,87082
147.0,154.0,Schwiez,LOCATION,87082
349.0,358.0,09LF58723,PERSON_NAME,68786
379.0,393.0,171.12.125.191,LOCATION,68786
105.0,115.0,1974-12-30,DATE_OF_BIRTH,89046
151.0,174.0,20jeanmaire-dit-cartier,PERSON_NAME,89046
353.0,376.0,20jeanmaire-dit-cartier,PERSON_NAME,89046
198.0,212.0,1974AJ@aol.com,EMAIL_ADDRESS,89046
245.0,256.0,KVHPF26ZAPQ,DRIVER_LICENSE_NUMBER,89046
283.0,291.0,5@1lNy9],PASSWORD,89046
355.0,376.0,Jeanmaire-dit-Cartier,PERSON_NAME,89046
59.0,73.0,N0907536979595,PERSON_NAME,72712
164.0,173.0,P34608718,PERSON_NAME,72712
67.0,83.0,+41 587-698.4311,PHONE_NUMBER,82564
130.0,142.0,08994.014012,PHONE_NUMBER,82564
100.0,114.0,Maître Tardino,PERSON_NAME,82564
144.0,160.0,monsieur Livshin,PERSON_NAME,82564
167.0,189.0,Weder - Y1409509329609,PERSON_NAME,64295
230.0,254.0,Capozio - E0907938262377,PERSON_NAME,64295
297.0,320.0,Delfim - L0907896686954,PERSON_NAME,64295
372.0,395.0,Fregna - V2810802555688,PERSON_NAME,64295
53.0,70.0,"juillet 27e, 1962",DATE_OF_BIRTH,80253
258.0,268.0,15/03/1971,DATE_OF_BIRTH,80253
428.0,447.0,1959-06-13T00:00:00,DATE_OF_BIRTH,80253
45.0,55.0,17/12/1941,DATE_OF_BIRTH,70484
80.0,85.0,13:17,TIME,70484
215.0,220.0,13:17,TIME,70484
364.0,369.0,13:17,TIME,70484
102.0,107.0,40370,LOCATION,70484
237.0,242.0,40370,LOCATION,70484
386.0,391.0,40370,LOCATION,70484
179.0,190.0,décembre/48,DATE_OF_BIRTH,70484
329.0,339.0,26/05/1947,DATE_OF_BIRTH,70484
85.0,95.0,11/05/1952,DATE_OF_BIRTH,60156
129.0,144.0,252055844497071,US_SOCIAL_SECURITY_NUMBER,60156
262.0,272.0,12/12/1973,DATE_OF_BIRTH,60156
306.0,326.0,1 73 12 22424 304 15,US_SOCIAL_SECURITY_NUMBER,60156
420.0,430.0,21/06/2000,DATE_OF_BIRTH,60156
464.0,473.0,2-00-06-3,US_SOCIAL_SECURITY_NUMBER,60156
183.0,192.0,Lipperini,PERSON_NAME,75902
283.0,294.0,471-80-1244,US_SOCIAL_SECURITY_NUMBER,75902
318.0,330.0,643604861151,CREDIT_CARD_NUMBER,75902
342.0,355.0,United States,LOCATION,75902
389.0,405.0,County Road 1106,STREET_ADDRESS,75902
418.0,424.0,Athens,LOCATION,75902
436.0,438.0,TX,LOCATION,75902
367.0,377.0,24/05/2013,DATE_OF_BIRTH,59337
422.0,427.0,37360,LOCATION,59337
0.0,13.0,1527 214-8144,PHONE_NUMBER,75886
173.0,187.0,"mars 15e, 1999",DATE_OF_BIRTH,75886
232.0,251.0,36RQ15@tutanota.com,EMAIL_ADDRESS,75886
300.0,316.0,+34.711.502-9204,PHONE_NUMBER,75886
476.0,493.0,"juillet 12e, 1971",DATE_OF_BIRTH,75886
56.0,61.0,47680,CODE_POSTAL,80323
107.0,121.0,203.207.147.46,LOCATION,80323
138.0,150.0,"4D2iNvdnK""4L",CREDIT_CARD_NUMBER,80323
123.0,128.0,12345,PERSON_NAME,58686
192.0,206.0,+18.80312 9220,PHONE_NUMBER,58686
149.0,157.0,Heavenly,PERSON_NAME,58686
247.0,281.0,"442, Bartlett Dam Road, Scottsdale",STREET_ADDRESS,58686
219.0,221.0,US,LOCATION,58686
17.0,26.0,1956ekres,PERSON_NAME,60621
51.0,65.0,Y1108564888599,CREDIT_CARD_NUMBER,60621
438.0,454.0,"février 27, 2003",DATE_OF_BIRTH,60621
398.0,437.0,[CeNtre Technique National du Football],LOCATION,60621
98.0,102.0,9:44,DATE_OF_BIRTH,63562
450.0,468.0,27e septembre 1984,DATE_OF_BIRTH,63562
477.0,483.0,France,LOCATION,63562
119.0,130.0,A@yahoo.com,EMAIIL_ADDRESS,89339
293.0,304.0,A@yahoo.com,EMAIIL_ADDRESS,89339
132.0,140.0,Y3224683,US_SOCIAL_SECURITY_NUMBER,89339
142.0,180.0,ce68:3880:5bbb:26f:808d:dc5d:53fa:515e,LOCATION,89339
277.0,304.0,fatlint.calimbo37@yahoo.com,EMAIIL_ADDRESS,89339
306.0,314.0,U6196772,US_SOCIAL_SECURITY_NUMBER,89339
316.0,331.0,151.169.124.217,LOCATION,89339
417.0,436.0,2091-02-27T00:00:00,DATE_OF_BIRTH,89339
70.0,73.0,311,STREET_ADDRESS,70245
107.0,117.0,Le Village,STREET_ADDRESS,70245
147.0,164.0,Thuès-entre-Valls,LOCATION,70245
193.0,196.0,OCC,STATE,70245
229.0,234.0,66360,POSTCODE,70245
279.0,292.0,Townhouse 589,STREET_ADDRESS,70245
415.0,421.0,France,LOCATION,70245
384.0,388.0,1:45,DATE_OF_BIRTH,70245
438.0,442.0,4:36,DATE_OF_BIRTH,61849
449.0,452.0,560,LOCATION,61849
38.0,42.0,3855,POSTAL_CODE,73549
106.0,110.0,oA9@,PASSPORT_NUMBER,73549
183.0,201.0,bitaniya.paterak81,PERSON_NAME,73549
221.0,226.0,"7O,qe",PASSWORD,73549
